Generation,Individual,x1,x2,Fitness
56,37,-0.017298,4.336103,34.011037
56,38,-0.017298,0.013398,0.094896
56,39,-4.313731,0.013398,32.542070
56,40,-0.017298,0.013398,0.094896
56,41,-0.017298,0.013398,0.094896
56,42,-0.017298,0.013398,0.094896
56,43,-3.745615,0.013398,24.340712
56,44,-0.017298,0.013398,0.094896
56,45,-0.017298,0.013398,0.094896
56,46,-0.017298,0.013398,0.094896
56,47,-0.017298,0.013398,0.094896
56,48,-0.017298,0.013398,0.094896
56,49,-0.017298,0.013398,0.094896
57,0,-0.017298,0.291358,12.713639
57,1,-0.017298,0.013398,0.094896
57,2,-0.017298,0.013398,0.094896
57,3,-0.017298,0.013398,0.094896
57,4,-0.017298,-1.461332,21.901106
57,5,-0.017298,0.013398,0.094896
57,6,0.559489,0.013398,19.658163
57,7,-0.017298,-3.568962,31.872647
57,8,-0.017298,0.013398,0.094896
57,9,-0.017298,0.013398,0.094896
57,10,-0.017298,0.013398,0.094896
57,11,-0.017298,-4.341748,34.360736
57,12,-0.017298,0.013398,0.094896
57,13,-0.017298,0.013398,0.094896
57,14,-0.017298,0.013398,0.094896
57,15,-0.017298,0.013398,0.094896
57,16,-0.017298,0.013398,0.094896
57,17,-0.017298,0.013398,0.094896
57,18,-0.017298,0.013398,0.094896
57,19,-0.017298,0.013398,0.094896
57,20,-0.017298,2.489243,26.232802
57,21,-0.017298,0.013398,0.094896
57,22,-0.017298,0.013398,0.094896
57,23,-3.063893,0.013398,10.218091
57,24,-0.017298,0.013398,0.094896
57,25,-0.017298,0.013398,0.094896
57,26,-0.017298,0.013398,0.094896
57,27,-0.017298,0.013398,0.094896
57,28,-0.017298,0.013398,0.094896
57,29,-3.451849,0.013398,31.496666
57,30,-0.017298,0.013398,0.094896
57,31,-0.017298,0.013398,0.094896
57,32,-0.017298,0.013398,0.094896
57,33,-0.017298,0.013398,0.094896
57,34,-0.017298,0.013398,0.094896
57,35,-0.017298,0.013398,0.094896
57,36,-4.468766,0.013398,39.813522
57,37,-0.017298,0.013398,0.094896
57,38,-0.017298,0.013398,0.094896
57,39,-0.017298,-0.550326,19.866373
57,40,-0.017298,0.013398,0.094896
57,41,-0.017298,0.013398,0.094896
57,42,-4.475898,0.885751,43.171545
57,43,-0.017298,0.013398,0.094896
57,44,-0.017298,0.013398,0.094896
57,45,-0.017298,2.874632,11.268128
57,46,-3.745615,2.189097,35.363356
57,47,-0.017298,0.013398,0.094896
57,48,-0.017298,0.013398,0.094896
57,49,-0.017298,0.013398,0.094896
58,0,-0.017298,0.013398,0.094896
58,1,-0.017298,0.013398,0.094896
58,2,-0.017298,0.013398,0.094896
58,3,-0.017298,0.013398,0.094896
58,4,-0.017298,0.013398,0.094896
58,5,-0.017298,0.013398,0.094896
58,6,-3.451849,0.013398,31.496666
58,7,-0.017298,0.013398,0.094896
58,8,-0.017298,0.013398,0.094896
58,9,-0.017298,0.013398,0.094896
58,10,-0.017298,0.013398,0.094896
58,11,-0.017298,0.013398,0.094896
58,12,-0.017298,4.614601,38.871514
58,13,-0.017298,3.211911,18.005276
58,14,-0.017298,0.013398,0.094896
58,15,-0.017298,0.013398,0.094896
58,16,-0.017298,0.013398,0.094896
58,17,-0.017298,0.013398,0.094896
58,18,-0.017298,0.013398,0.094896
58,19,-0.017298,0.013398,0.094896
58,20,-0.017298,0.013398,0.094896
58,21,-0.017298,0.013398,0.094896
58,22,-3.063893,0.013398,10.218091
58,23,-0.017298,0.013398,0.094896
58,24,-0.017298,0.013398,0.094896
58,25,-0.017298,0.013398,0.094896
58,26,-0.017298,2.844455,12.557746
58,27,-0.017298,0.013398,0.094896
58,28,-0.017298,0.013398,0.094896
58,29,-0.017298,0.013398,0.094896
58,30,-0.017298,0.013398,0.094896
58,31,-0.017298,-0.327203,14.829179
58,32,-0.017298,0.013398,0.094896
58,33,-0.017298,-4.130682,20.307665
58,34,-0.017298,0.013398,0.094896
58,35,-0.017298,0.013398,0.094896
58,36,-0.017298,-0.550326,19.866373
58,37,-0.017298,1.961140,4.201975
58,38,-0.017298,0.013398,0.094896
58,39,-0.017298,0.013398,0.094896
58,40,-0.017298,0.013398,0.094896
58,41,-0.017298,0.013398,0.094896
58,42,-0.017298,-4.341748,34.360736
58,43,-2.664681,-1.461332,44.049969
58,44,-0.017298,1.905357,5.406290
58,45,-0.017298,0.013398,0.094896
58,46,-0.017298,0.013398,0.094896
58,47,-0.017298,0.013398,0.094896
58,48,-0.017298,0.013398,0.094896
58,49,-1.546545,0.013398,22.002796
59,0,1.669606,0.013398,17.662396
59,1,-0.017298,0.013398,0.094896
59,2,-0.017298,-0.550326,19.866373
59,3,-0.017298,0.013398,0.094896
59,4,-0.017298,0.013398,0.094896
59,5,-0.017298,0.013398,0.094896
59,6,-0.017298,0.123869,2.953488
59,7,-0.017298,0.013398,0.094896
59,8,-0.017298,0.013398,0.094896
59,9,-0.017298,1.264604,12.574828
59,10,-0.017298,0.013398,0.094896
59,11,-0.017298,0.013398,0.094896
59,12,-0.017298,0.013398,0.094896
59,13,-1.500791,0.013398,22.287845
59,14,-0.017298,0.013398,0.094896
59,15,-0.017298,0.013398,0.094896
59,16,-0.017298,0.013398,0.094896
59,17,-0.017298,3.466250,31.850188
59,18,-0.017298,0.013398,0.094896
59,19,-0.017298,0.013398,0.094896
59,20,-0.017298,0.013398,0.094896
59,21,-0.017298,0.013398,0.094896
59,22,-0.017298,0.013398,0.094896
59,23,-0.017298,0.013398,0.094896
59,24,-0.017298,0.013398,0.094896
59,25,-0.017298,0.013398,0.094896
59,26,-0.017298,0.013398,0.094896
59,27,-0.017298,0.013398,0.094896
59,28,-0.017298,0.013398,0.094896
59,29,-0.017298,0.013398,0.094896
59,30,-0.017298,0.013398,0.094896
59,31,-0.017298,2.609135,24.606549
59,32,-0.017298,0.013398,0.094896
59,33,-0.017298,0.013398,0.094896
59,34,-0.017298,0.013398,0.094896
59,35,-0.017298,0.013398,0.094896
59,36,-0.017298,0.013398,0.094896
59,37,-0.017298,1.300474,14.869039
59,38,-0.017298,0.013398,0.094896
59,39,0.013576,0.013398,0.072139
59,40,-0.017298,0.013398,0.094896
59,41,-0.017298,0.013398,0.094896
59,42,-0.017298,0.013398,0.094896
59,43,-0.017298,0.013398,0.094896
59,44,-0.017298,-4.457250,39.567802
59,45,-0.017298,-2.987984,9.015836
59,46,-0.017298,-0.550326,19.866373
59,47,-0.017298,0.013398,0.094896
59,48,-0.017298,0.013398,0.094896
59,49,-0.017298,0.013398,0.094896
60,0,-0.017298,0.013398,0.094896
60,1,-0.017298,0.013398,0.094896
60,2,-0.017298,0.013398,0.094896
60,3,-0.017298,0.013398,0.094896
60,4,-0.017298,0.013398,0.094896
60,5,-0.017298,0.013398,0.094896
60,6,-0.017298,0.013398,0.094896
60,7,0.013576,0.013398,0.072139
60,8,-0.017298,0.013398,0.094896
60,9,-0.017298,0.013398,0.094896
60,10,-0.017298,0.013398,0.094896
60,11,-0.017298,0.013398,0.094896
60,12,-0.017298,0.013398,0.094896
60,13,1.669606,0.013398,17.662396
60,14,-0.017298,0.013398,0.094896
60,15,-0.017298,0.013398,0.094896
60,16,-3.264144,0.013398,21.577759
60,17,-0.017298,0.013398,0.094896
60,18,-0.017298,0.013398,0.094896
60,19,-0.017298,0.013398,0.094896
60,20,-0.017298,0.013398,0.094896
60,21,-0.017298,0.013398,0.094896
60,22,-0.017298,0.013398,0.094896
60,23,-0.017298,0.013398,0.094896
60,24,-0.017298,0.013398,0.094896
60,25,-0.017298,0.013398,0.094896
60,26,-0.017298,0.013398,0.094896
60,27,-0.017298,0.013398,0.094896
60,28,-0.017298,0.013398,0.094896
60,29,-0.017298,0.013398,0.094896
60,30,-4.585116,0.013398,39.662583
60,31,-0.017298,0.013398,0.094896
60,32,-0.017298,0.013398,0.094896
60,33,-0.017298,0.013398,0.094896
60,34,-0.017298,0.013398,0.094896
60,35,-0.017298,0.013398,0.094896
60,36,-2.606231,0.013398,24.681950
60,37,-1.725867,0.013398,14.524706
60,38,-0.017298,0.013398,0.094896
60,39,-0.017298,0.013398,0.094896
60,40,-0.017298,-0.550326,19.866373
60,41,1.052547,0.013398,1.683554
60,42,-0.017298,0.013398,0.094896
60,43,-0.017298,0.013398,0.094896
60,44,-0.017298,0.013398,0.094896
60,45,-0.017298,0.013398,0.094896
60,46,-0.017298,-4.824363,28.829575
60,47,-0.017298,-1.665887,17.876867
60,48,-0.017298,0.013398,0.094896
60,49,-0.017298,1.300474,14.869039
61,0,-0.017298,0.013398,0.094896
61,1,-0.017298,0.013398,0.094896
61,2,-0.017298,0.013398,0.094896
61,3,-0.017298,0.013398,0.094896
61,4,-0.539887,0.013398,20.014671
61,5,-0.017298,0.013398,0.094896
61,6,3.788525,2.589391,47.124544
61,7,-0.017298,0.013398,0.094896
61,8,-0.017298,0.013398,0.094896
61,9,-0.017298,0.013398,0.094896
61,10,-0.992603,0.013398,1.031653
61,11,-0.017298,0.013398,0.094896
61,12,-0.017298,0.013398,0.094896
61,13,-0.017298,0.013398,0.094896
61,14,-0.017298,0.013398,0.094896
61,15,-0.017298,0.013398,0.094896
61,16,1.052547,0.013398,1.683554
61,17,-0.017298,0.383013,17.623979
61,18,-0.017298,0.013398,0.094896
61,19,-0.017298,0.013398,0.094896
61,20,-0.017298,0.013398,0.094896
61,21,-0.017298,0.013398,0.094896
61,22,-0.017298,0.013398,0.094896
61,23,-0.017298,0.013398,0.094896
61,24,-0.017298,0.013398,0.094896
61,25,-0.150060,0.013398,4.183335
61,26,-0.017298,0.013398,0.094896
61,27,-0.017298,0.013398,0.094896
61,28,-0.017298,0.013398,0.094896
61,29,0.013576,0.013398,0.072139
61,30,-0.017298,0.013398,0.094896
61,31,-0.017298,0.013398,0.094896
61,32,-0.017298,0.013398,0.094896
61,33,-4.585116,0.013398,39.662583
61,34,-0.017298,0.013398,0.094896
61,35,-0.017298,0.013398,0.094896
61,36,-0.017298,0.013398,0.094896
61,37,1.052547,0.013398,1.683554
61,38,0.013576,0.013398,0.072139
61,39,-0.017298,0.013398,0.094896
61,40,-0.017298,0.013398,0.094896
61,41,-0.017298,0.013398,0.094896
61,42,-0.017298,0.013398,0.094896
61,43,-0.017298,-4.686832,35.891279
61,44,-0.017298,0.013398,0.094896
61,45,-0.017298,0.013398,0.094896
61,46,-0.017298,0.013398,0.094896
61,47,-1.400660,0.013398,20.111913
61,48,-0.017298,0.013398,0.094896
61,49,-0.017298,0.013398,0.094896
62,0,-0.017298,0.013398,0.094896
62,1,-0.017298,-3.624182,30.301302
62,2,-0.017298,0.013398,0.094896
62,3,-0.992603,0.013398,1.031653
62,4,-0.017298,0.013398,0.094896
62,5,-0.017298,0.013398,0.094896
62,6,-0.017298,0.013398,0.094896
62,7,-0.017298,0.013398,0.094896
62,8,-0.017298,0.013398,0.094896
62,9,-0.017298,0.013398,0.094896
62,10,-0.150060,0.013398,4.183335
62,11,-0.017298,0.013398,0.094896
62,12,-0.017298,0.013398,0.094896
62,13,0.013576,0.013398,0.072139
62,14,-0.017298,0.013398,0.094896
62,15,-0.017298,0.013398,0.094896
62,16,-0.017298,0.013398,0.094896
62,17,-0.017298,0.013398,0.094896
62,18,-0.017298,0.013398,0.094896
62,19,-0.017298,0.013398,0.094896
62,20,-0.017298,0.013398,0.094896
62,21,-0.017298,0.013398,0.094896
62,22,-0.017298,0.013398,0.094896
62,23,-0.017298,0.013398,0.094896
62,24,-0.017298,0.013398,0.094896
62,25,0.254320,0.013398,10.371666
62,26,0.013576,0.013398,0.072139
62,27,-0.017298,0.013398,0.094896
62,28,-0.017298,0.013398,0.094896
62,29,-0.017298,0.409627,18.657804
62,30,-0.017298,0.013398,0.094896
62,31,-0.017298,0.013398,0.094896
62,32,-2.750920,0.013398,17.545370
62,33,-0.017298,0.013398,0.094896
62,34,-0.017298,0.013398,0.094896
62,35,-0.017298,0.013398,0.094896
62,36,-0.017298,0.013398,0.094896
62,37,-0.017298,0.013398,0.094896
62,38,-0.017298,0.013398,0.094896
62,39,-0.613286,0.551117,37.740368
62,40,-0.017298,0.013398,0.094896
62,41,-0.017298,0.013398,0.094896
62,42,-0.017298,0.013398,0.094896
62,43,-0.017298,0.013398,0.094896
62,44,-0.017298,0.013398,0.094896
62,45,-0.017298,0.448872,19.749212
62,46,-0.017298,0.013398,0.094896
62,47,-0.017298,0.013398,0.094896
62,48,-0.017298,0.013398,0.094896
62,49,-0.017298,-0.246579,9.905156
63,0,-0.017298,0.013398,0.094896
63,1,3.298601,0.013398,23.922801
63,2,-0.017298,0.013398,0.094896
63,3,-0.017298,0.013398,0.094896
63,4,-0.017298,0.013398,0.094896
63,5,-0.017298,-0.246579,9.905156
63,6,-0.017298,0.013398,0.094896
63,7,0.013576,0.013398,0.072139
63,8,-0.017298,0.013398,0.094896
63,9,-0.017298,0.013398,0.094896
63,10,-0.017298,0.013398,0.094896
63,11,-0.017298,-3.046580,9.766173
63,12,4.763109,0.013398,31.900061
63,13,-0.017298,0.013398,0.094896
63,14,-0.017298,-3.467652,31.878063
63,15,-0.017298,0.013398,0.094896
63,16,-0.017298,0.013398,0.094896
63,17,-0.017298,0.013398,0.094896
63,18,-0.017298,0.013398,0.094896
63,19,-0.017298,0.013398,0.094896
63,20,-0.017298,0.013398,0.094896
63,21,-3.064247,0.013398,10.228984
63,22,-0.017298,-2.545621,26.131469
63,23,0.013576,0.013398,0.072139
63,24,-0.017298,0.013398,0.094896
63,25,-0.017298,-0.528547,20.178237
63,26,-0.017298,0.890275,3.135764
63,27,-0.017298,0.013398,0.094896
63,28,-0.017298,0.013398,0.094896
63,29,0.013576,0.013398,0.072139
63,30,-0.017298,0.013398,0.094896
63,31,-0.017298,0.013398,0.094896
63,32,-0.017298,0.013398,0.094896
63,33,-0.017298,0.013398,0.094896
63,34,3.934469,0.013398,16.351404
63,35,0.013576,0.013398,0.072139
63,36,-0.017298,0.013398,0.094896
63,37,-0.017298,0.013398,0.094896
63,38,-0.017298,0.013398,0.094896
63,39,-0.017298,0.013398,0.094896
63,40,0.013576,0.013398,0.072139
63,41,-0.017298,0.013398,0.094896
63,42,-0.017298,0.013398,0.094896
63,43,-0.017298,0.013398,0.094896
63,44,-0.017298,0.013398,0.094896
63,45,-0.017298,0.013398,0.094896
63,46,-0.017298,0.013398,0.094896
63,47,0.848646,0.013398,4.946971
63,48,-0.017298,0.013398,0.094896
63,49,2.464316,0.013398,25.858147
64,0,-0.017298,0.013398,0.094896
64,1,-0.017298,0.013398,0.094896
64,2,-0.017298,0.013398,0.094896
64,3,-0.017298,0.013398,0.094896
64,4,-0.017298,1.601313,20.664902
64,5,-0.017298,0.013398,0.094896
64,6,-0.017298,0.013398,0.094896
64,7,-0.017298,0.013398,0.094896
64,8,-0.017298,0.013398,0.094896
64,9,-0.017298,0.013398,0.094896
64,10,-0.017298,0.013398,0.094896
64,11,-0.017298,0.013398,0.094896
64,12,0.013576,2.708808,19.933539
64,13,-1.063468,0.013398,1.951209
64,14,-0.017298,-3.046580,9.766173
64,15,-0.017298,0.013398,0.094896
64,16,0.013576,0.013398,0.072139
64,17,0.013576,0.013398,0.072139
64,18,-0.017298,0.013398,0.094896
64,19,-0.017298,0.013398,0.094896
64,20,-0.017298,0.013398,0.094896
64,21,-0.017298,0.013398,0.094896
64,22,-0.017298,0.013398,0.094896
64,23,-0.017298,0.013398,0.094896
64,24,-0.017298,0.013398,0.094896
64,25,-0.017298,0.013398,0.094896
64,26,-0.017298,0.013398,0.094896
64,27,-0.017298,0.013398,0.094896
64,28,-0.017298,0.013398,0.094896
64,29,-0.017298,0.013398,0.094896
64,30,-0.017298,0.013398,0.094896
64,31,-0.017298,0.013398,0.094896
64,32,-0.017298,0.013398,0.094896
64,33,0.013576,0.013398,0.072139
64,34,-0.017298,0.013398,0.094896
64,35,0.013576,-3.959255,16.038160
64,36,0.013576,0.013398,0.072139
64,37,-0.017298,0.013398,0.094896
64,38,2.605601,0.013398,24.703116
64,39,-0.017298,0.013398,0.094896
64,40,-0.017298,0.013398,0.094896
64,41,-0.017298,0.013398,0.094896
64,42,0.013576,2.437661,25.221398
64,43,-0.017298,0.013398,0.094896
64,44,0.013576,0.013398,0.072139
64,45,-0.017298,0.013398,0.094896
64,46,-0.017298,0.013398,0.094896
64,47,-0.017298,0.013398,0.094896
64,48,-0.017298,0.013398,0.094896
64,49,0.013576,0.013398,0.072139
65,0,0.013576,0.013398,0.072139
65,1,-3.384993,0.013398,28.994594
65,2,-0.017298,0.013398,0.094896
65,3,-0.017298,0.013398,0.094896
65,4,-0.017298,0.013398,0.094896
65,5,-0.017298,0.013398,0.094896
65,6,-0.017298,0.013398,0.094896
65,7,-0.017298,0.013398,0.094896
65,8,-0.017298,0.013398,0.094896
65,9,-0.017298,0.013398,0.094896
65,10,-2.620098,0.013398,24.185977
65,11,-0.017298,0.013398,0.094896
65,12,-0.017298,0.013398,0.094896
65,13,-0.017298,0.013398,0.094896
65,14,0.013576,-3.959255,16.038160
65,15,-0.017298,0.013398,0.094896
65,16,-0.017298,0.013398,0.094896
65,17,-0.017298,0.013398,0.094896
65,18,-0.017298,0.013398,0.094896
65,19,-0.017298,0.013398,0.094896
65,20,0.013576,0.013398,0.072139
65,21,-1.520610,0.013398,22.264117
65,22,-0.017298,0.013398,0.094896
65,23,-0.017298,0.013398,0.094896
65,24,2.095727,0.013398,6.182604
65,25,-0.017298,0.013398,0.094896
65,26,-0.017298,0.013398,0.094896
65,27,0.013576,0.013398,0.072139
65,28,-0.017298,0.013398,0.094896
65,29,-0.017298,0.013398,0.094896
65,30,-0.017298,0.013398,0.094896
65,31,0.013576,0.013398,0.072139
65,32,-0.017298,0.013398,0.094896
65,33,0.013576,0.013398,0.072139
65,34,-0.017298,0.013398,0.094896
65,35,0.013576,0.013398,0.072139
65,36,-0.017298,0.013398,0.094896
65,37,-0.017298,0.013398,0.094896
65,38,-0.017298,0.013398,0.094896
65,39,-0.017298,0.013398,0.094896
65,40,-0.017298,0.013398,0.094896
65,41,-0.017298,0.013398,0.094896
65,42,-0.017298,1.881143,6.259339
65,43,0.013576,-2.469667,25.954729
65,44,-0.017298,0.013398,0.094896
65,45,-0.017298,0.013398,0.094896
65,46,-0.017298,0.013398,0.094896
65,47,2.726631,0.013398,18.933175
65,48,0.013576,0.013398,0.072139
65,49,-0.017298,0.013398,0.094896
66,0,-0.017298,0.013398,0.094896
66,1,-0.017298,0.013398,0.094896
66,2,-0.017298,0.013398,0.094896
66,3,-0.017298,0.013398,0.094896
66,4,-0.017298,0.013398,0.094896
66,5,-0.017298,0.013398,0.094896
66,6,-0.017298,0.013398,0.094896
66,7,3.662208,0.013398,28.687986
66,8,-0.017298,0.013398,0.094896
66,9,0.013576,0.013398,0.072139
66,10,-0.017298,0.013398,0.094896
66,11,-0.017298,0.013398,0.094896
66,12,-0.017298,-0.397173,18.201557
66,13,-0.017298,0.013398,0.094896
66,14,-0.017298,0.013398,0.094896
66,15,-0.017298,0.013398,0.094896
66,16,-0.017298,0.013398,0.094896
66,17,0.013576,-3.092870,11.257086
66,18,-0.017298,0.013398,0.094896
66,19,-0.017298,0.013398,0.094896
66,20,-0.017298,0.013398,0.094896
66,21,-0.017298,0.013398,0.094896
66,22,0.013576,0.013398,0.072139
66,23,-0.017298,0.013398,0.094896
66,24,-0.017298,0.013398,0.094896
66,25,-0.028885,0.013398,0.200672
66,26,-2.272022,0.013398,16.576920
66,27,-0.017298,0.013398,0.094896
66,28,-0.017298,0.013398,0.094896
66,29,-3.384993,0.013398,28.994594
66,30,-0.017298,0.013398,0.094896
66,31,0.013576,0.013398,0.072139
66,32,-0.017298,0.013398,0.094896
66,33,0.013576,0.013398,0.072139
66,34,-0.017298,0.013398,0.094896
66,35,-0.017298,0.013398,0.094896
66,36,-0.017298,0.013398,0.094896
66,37,0.013576,0.013398,0.072139
66,38,0.013576,0.013398,0.072139
66,39,0.013576,0.013398,0.072139
66,40,-0.017298,0.013398,0.094896
66,41,-3.792835,-2.469667,47.644751
66,42,-0.017298,0.013398,0.094896
66,43,-0.017298,0.013398,0.094896
66,44,-0.017298,0.013398,0.094896
66,45,-0.017298,0.013398,0.094896
66,46,0.013576,0.013398,0.072139
66,47,-0.017298,1.954695,4.282568
66,48,0.640952,0.013398,16.774439
66,49,-0.017298,0.013398,0.094896
67,0,-0.017298,1.954695,4.282568
67,1,-0.017298,0.013398,0.094896
67,2,0.013576,0.013398,0.072139
67,3,-0.017298,0.013398,0.094896
67,4,-0.017298,0.013398,0.094896
67,5,-0.017298,0.013398,0.094896
67,6,-0.017298,0.013398,0.094896
67,7,0.013576,0.013398,0.072139
67,8,-0.017298,0.013398,0.094896
67,9,-0.017298,-1.864869,6.930094
67,10,2.864676,-1.555271,33.430434
67,11,2.952553,1.712852,24.405458
67,12,0.013576,0.013398,0.072139
67,13,-0.017298,0.013398,0.094896
67,14,4.020444,0.013398,16.281945
67,15,-0.017298,0.013398,0.094896
67,16,-0.017298,0.013398,0.094896
67,17,-0.017298,0.013398,0.094896
67,18,0.013576,0.013398,0.072139
67,19,-0.839475,0.013398,5.409908
67,20,-0.017298,0.013398,0.094896
67,21,0.013576,0.013398,0.072139
67,22,-0.017298,0.013398,0.094896
67,23,0.013576,0.013398,0.072139
67,24,-0.017298,0.013398,0.094896
67,25,-0.017298,0.013398,0.094896
67,26,-0.017298,0.013398,0.094896
67,27,-1.219867,-4.639700,47.521635
67,28,0.013576,0.013398,0.072139
67,29,0.013576,0.013398,0.072139
67,30,0.013576,0.013398,0.072139
67,31,-0.017298,0.013398,0.094896
67,32,-0.017298,-3.671359,28.280693
67,33,-0.017298,0.013398,0.094896
67,34,-0.017298,2.304013,18.696768
67,35,-0.017298,0.013398,0.094896
67,36,-0.174429,0.013398,5.494194
67,37,-0.017298,0.013398,0.094896
67,38,-0.017298,0.013398,0.094896
67,39,-0.017298,0.013398,0.094896
67,40,0.013576,0.013398,0.072139
67,41,0.013576,0.013398,0.072139
67,42,-0.017298,0.013398,0.094896
67,43,-0.017298,0.013398,0.094896
67,44,0.013576,0.013398,0.072139
67,45,-0.017298,0.013398,0.094896
67,46,-0.017298,0.013398,0.094896
67,47,0.013576,0.013398,0.072139
67,48,0.026742,0.013398,0.177143
67,49,-0.017298,0.013398,0.094896
68,0,0.013576,0.013398,0.072139
68,1,-0.017298,0.013398,0.094896
68,2,0.013576,0.013398,0.072139
68,3,0.013576,0.013398,0.072139
68,4,3.205055,0.013398,17.521355
68,5,0.013576,0.013398,0.072139
68,6,0.013576,0.013398,0.072139
68,7,-0.017298,0.013398,0.094896
68,8,-0.017298,0.013398,0.094896
68,9,1.878378,0.013398,6.344347
68,10,0.013576,0.013398,0.072139
68,11,0.013576,0.013398,0.072139
68,12,-0.017298,0.013398,0.094896
68,13,-0.017298,0.013398,0.094896
68,14,0.013576,0.013398,0.072139
68,15,0.013576,0.013398,0.072139
68,16,0.013576,0.013398,0.072139
68,17,0.013576,0.013398,0.072139
68,18,0.013576,0.013398,0.072139
68,19,0.013576,-1.093128,2.895113
68,20,0.013576,0.013398,0.072139
68,21,0.013576,0.013398,0.072139
68,22,0.788334,0.013398,8.271684
68,23,0.013576,0.013398,0.072139
68,24,0.013576,0.013398,0.072139
68,25,-0.017298,0.013398,0.094896
68,26,0.013576,0.013398,0.072139
68,27,-0.017298,0.013398,0.094896
68,28,-0.017298,0.013398,0.094896
68,29,0.013576,-1.915398,5.085184
68,30,-0.017298,-0.310948,13.892571
68,31,-0.017298,0.013398,0.094896
68,32,-0.017298,0.013398,0.094896
68,33,-4.525517,0.013398,40.387648
68,34,0.013576,0.013398,0.072139
68,35,-0.017298,0.013398,0.094896
68,36,-0.017298,0.013398,0.094896
68,37,0.013576,0.013398,0.072139
68,38,-0.017298,0.013398,0.094896
68,39,-0.017298,0.013398,0.094896
68,40,-0.017298,0.013398,0.094896
68,41,0.013576,0.013398,0.072139
68,42,0.013576,0.013398,0.072139
68,43,0.013576,0.013398,0.072139
68,44,-0.017298,0.013398,0.094896
68,45,-0.017298,0.013398,0.094896
68,46,-0.017298,0.013398,0.094896
68,47,-0.017298,-3.636818,29.812736
68,48,-0.017298,0.013398,0.094896
68,49,-0.017298,0.013398,0.094896
69,0,0.013576,0.013398,0.072139
69,1,-4.432622,0.013398,38.800904
69,2,0.013576,0.013398,0.072139
69,3,0.013576,0.013398,0.072139
69,4,0.013576,0.013398,0.072139
69,5,-0.017298,0.013398,0.094896
69,6,0.013576,0.013398,0.072139
69,7,-0.017298,0.013398,0.094896
69,8,0.013576,0.013398,0.072139
69,9,0.013576,0.013398,0.072139
69,10,-0.017298,0.013398,0.094896
69,11,-1.294930,0.013398,14.498120
69,12,0.013576,0.013398,0.072139
69,13,0.013576,-3.680006,27.836449
69,14,-2.087995,0.013398,5.885201
69,15,0.013576,0.013398,0.072139
69,16,-0.017298,3.788240,22.030452
69,17,0.013576,0.013398,0.072139
69,18,0.013576,0.013398,0.072139
69,19,0.013576,0.013398,0.072139
69,20,-0.017298,0.013398,0.094896
69,21,-0.017298,0.013398,0.094896
69,22,0.013576,0.013398,0.072139
69,23,0.013576,0.013398,0.072139
69,24,0.013576,0.013398,0.072139
69,25,0.013576,0.013398,0.072139
69,26,0.013576,0.013398,0.072139
69,27,-0.017298,0.013398,0.094896
69,28,-1.999242,0.013398,4.032678
69,29,0.013576,0.013398,0.072139
69,30,-0.017298,0.013398,0.094896
69,31,0.013576,0.013398,0.072139
69,32,0.013576,0.013398,0.072139
69,33,-1.419123,0.013398,20.785898
69,34,-0.017298,0.013398,0.094896
69,35,-0.017298,0.013398,0.094896
69,36,0.013576,0.013398,0.072139
69,37,0.013576,0.013398,0.072139
69,38,0.013576,0.013398,0.072139
69,39,-0.017298,0.013398,0.094896
69,40,0.013576,0.013398,0.072139
69,41,0.013576,0.013398,0.072139
69,42,0.013576,-5.079220,27.048430
69,43,0.013576,0.013398,0.072139
69,44,-0.017298,0.013398,0.094896
69,45,0.013576,0.013398,0.072139
69,46,0.013576,0.013398,0.072139
69,47,-0.017298,0.013398,0.094896
69,48,0.013576,0.013398,0.072139
69,49,0.013576,3.452712,31.519604
70,0,0.013576,0.013398,0.072139
70,1,0.013576,4.913664,25.616242
70,2,-1.999242,0.013398,4.032678
70,3,0.013576,0.013398,0.072139
70,4,3.364480,0.013398,27.943902
70,5,-1.999242,0.013398,4.032678
70,6,0.013576,0.013398,0.072139
70,7,0.013576,0.013398,0.072139
70,8,0.013576,0.013398,0.072139
70,9,-0.017298,1.889191,5.955703
70,10,-0.017298,-4.864361,27.138373
70,11,3.841267,0.013398,19.365591
70,12,-0.017298,0.013398,0.094896
70,13,0.013576,0.013398,0.072139
70,14,0.013576,0.013398,0.072139
70,15,-0.017298,-4.336303,34.023555
70,16,-0.017298,0.013398,0.094896
70,17,0.013576,0.013398,0.072139
70,18,0.013576,0.013398,0.072139
70,19,0.013576,0.013398,0.072139
70,20,0.013576,0.013398,0.072139
70,21,0.013576,0.013398,0.072139
70,22,0.013576,0.013398,0.072139
70,23,-0.017298,0.013398,0.094896
70,24,0.013576,0.013398,0.072139
70,25,0.013576,0.013398,0.072139
70,26,0.013576,0.013398,0.072139
70,27,0.013576,0.013398,0.072139
70,28,0.013576,0.013398,0.072139
70,29,0.013576,0.013398,0.072139
70,30,0.013576,0.013398,0.072139
70,31,0.013576,0.013398,0.072139
70,32,0.013576,0.013398,0.072139
70,33,0.013576,0.013398,0.072139
70,34,0.013576,0.013398,0.072139
70,35,1.129912,0.013398,4.462794
70,36,0.013576,4.866155,27.048644
70,37,0.013576,0.013398,0.072139
70,38,0.013576,0.013398,0.072139
70,39,-0.017298,0.013398,0.094896
70,40,0.013576,-5.079220,27.048430
70,41,0.013576,0.013398,0.072139
